,Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
93,MSitAE-MARCH-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0.0,0.0,137.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,MSitAE-MARCH-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0.0,0.0,78.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,MSitAE-MARCH-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0.0,0.0,1614.0,0.0,0.0,2572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,MSitAE-MARCH-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0.0,0.0,88.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,MSitAE-MARCH-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6805.0,0.0,1423.0,715.0,0.0,18.0,1606.0,0.0,0.0,143.0,0.0,0.0,258.0,0.0,2569.0,0.0,0.0,1079.0
98,MSitAE-MARCH-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31165.0,0.0,5972.0,590.0,0.0,145.0,9804.0,0.0,285.0,147.0,0.0,3.0,2886.0,7.0,9313.0,0.0,183.0,1269.0
99,MSitAE-MARCH-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8749.0,0.0,4337.0,443.0,0.0,151.0,2694.0,0.0,244.0,59.0,0.0,0.0,936.0,50.0,3720.0,0.0,0.0,792.0
100,MSitAE-MARCH-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4945.0,0.0,460.0,315.0,0.0,26.0,663.0,0.0,0.0,38.0,0.0,0.0,16.0,0.0,1060.0,0.0,0.0,118.0
101,MSitAE-MARCH-2024,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,12287.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,MSitAE-MARCH-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1249.0,0.0,0.0,158.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,19.0
103,MSitAE-MARCH-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6982.0,0.0,1776.0,101.0,0.0,0.0,2271.0,0.0,0.0,25.0,0.0,0.0,670.0,370.0,1731.0,0.0,0.0,440.0
104,MSitAE-MARCH-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10439.0,0.0,6041.0,626.0,0.0,501.0,4657.0,0.0,107.0,244.0,0.0,17.0,556.0,616.0,2860.0,0.0,30.0,425.0
105,MSitAE-MARCH-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,13225.0,0.0,10379.0,0.0,0.0,0.0,4600.0,0.0,221.0,0.0,0.0,0.0,480.0,49.0,3290.0,0.0,0.0,2160.0
106,MSitAE-MARCH-2024,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12031.0,1364.0,0.0,164.0,0.0,0.0,3412.0,140.0,0.0,35.0,0.0,0.0,398.0,7.0,3677.0,17.0,0.0,1578.0
107,MSitAE-MARCH-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16265.0,0.0,9742.0,82.0,0.0,1315.0,7591.0,0.0,786.0,20.0,0.0,166.0,1770.0,746.0,3655.0,0.0,0.0,521.0
108,MSitAE-MARCH-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11838.0,1824.0,8387.0,44.0,0.0,123.0,4881.0,80.0,204.0,16.0,0.0,1.0,246.0,66.0,3058.0,119.0,92.0,1630.0
109,MSitAE-MARCH-2024,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
110,MSitAE-MARCH-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9079.0,0.0,1906.0,339.0,0.0,27.0,4242.0,0.0,19.0,82.0,0.0,0.0,705.0,727.0,2328.0,0.0,0.0,814.0
111,MSitAE-MARCH-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12817.0,0.0,0.0,168.0,0.0,0.0,5391.0,0.0,0.0,60.0,0.0,0.0,413.0,847.0,2751.0,0.0,0.0,1808.0
112,MSitAE-MARCH-2024,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10373.0,0.0,0.0,0.0,0.0,0.0,3438.0,0.0,0.0,0.0,0.0,0.0,669.0,233.0,3121.0,0.0,0.0,453.0
113,MSitAE-MARCH-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10602.0,0.0,5010.0,0.0,0.0,383.0,4494.0,0.0,346.0,0.0,0.0,13.0,626.0,37.0,2704.0,0.0,146.0,2254.0
114,MSitAE-MARCH-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13481.0,315.0,0.0,446.0,0.0,0.0,3270.0,0.0,0.0,39.0,0.0,0.0,360.0,616.0,1961.0,6.0,0.0,128.0
115,MSitAE-MARCH-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4953.0,0.0,12358.0,0.0,0.0,0.0,2080.0,0.0,87.0,0.0,0.0,0.0,108.0,0.0,1778.0,0.0,538.0,2182.0
116,MSitAE-MARCH-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21708.0,1886.0,0.0,0.0,0.0,0.0,9701.0,114.0,0.0,0.0,0.0,0.0,1637.0,982.0,6265.0,3.0,0.0,3542.0
117,MSitAE-MARCH-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7199.0,0.0,3441.0,237.0,0.0,98.0,3635.0,0.0,175.0,95.0,0.0,5.0,673.0,726.0,1831.0,0.0,0.0,231.0
118,MSitAE-MARCH-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13187.0,0.0,4618.0,0.0,0.0,7490.0,5625.0,0.0,0.0,0.0,0.0,0.0,2221.0,17.0,4700.0,0.0,0.0,767.0
119,MSitAE-MARCH-2024,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,10328.0,0.0,0.0,606.0,0.0,0.0,298.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
120,MSitAE-MARCH-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0.0,0.0,2380.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,MSitAE-MARCH-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0.0,0.0,4092.0,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,MSitAE-MARCH-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,2691.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,MSitAE-MARCH-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0.0,0.0,1599.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,MSitAE-MARCH-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,3181.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
125,MSitAE-MARCH-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8510.0,446.0,7860.0,101.0,0.0,162.0,4607.0,0.0,1241.0,52.0,0.0,23.0,263.0,852.0,1602.0,0.0,0.0,160.0
126,MSitAE-MARCH-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6088.0,0.0,7142.0,0.0,0.0,0.0,2830.0,0.0,22.0,0.0,0.0,0.0,380.0,8.0,2894.0,0.0,0.0,202.0
127,MSitAE-MARCH-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4473.0,0.0,0.0,330.0,0.0,3987.0,1793.0,0.0,0.0,92.0,0.0,11.0,208.0,40.0,1885.0,0.0,0.0,521.0
128,MSitAE-MARCH-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7544.0,0.0,2879.0,106.0,0.0,44.0,4106.0,0.0,42.0,19.0,0.0,0.0,640.0,532.0,2016.0,0.0,0.0,1071.0
129,MSitAE-MARCH-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10880.0,394.0,8665.0,0.0,0.0,484.0,6378.0,0.0,270.0,0.0,0.0,19.0,972.0,722.0,4553.0,2.0,0.0,1570.0
130,MSitAE-MARCH-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,9246.0,0.0,0.0,0.0,0.0,0.0,3495.0,0.0,0.0,0.0,0.0,0.0,727.0,16.0,2659.0,0.0,8.0,1619.0
131,MSitAE-MARCH-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8282.0,0.0,5808.0,509.0,0.0,154.0,2901.0,0.0,137.0,186.0,0.0,0.0,558.0,0.0,2232.0,0.0,0.0,430.0
132,MSitAE-MARCH-2024,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,15474.0,0.0,13882.0,810.0,0.0,221.0,5498.0,0.0,226.0,0.0,0.0,0.0,996.0,408.0,6850.0,0.0,376.0,1054.0
133,MSitAE-MARCH-2024,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0
134,MSitAE-MARCH-2024,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7049.0,0.0,1630.0,252.0,0.0,127.0,3195.0,0.0,229.0,84.0,0.0,14.0,700.0,74.0,2812.0,0.0,248.0,736.0
135,MSitAE-MARCH-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12532.0,485.0,4223.0,1312.0,0.0,55.0,3684.0,63.0,37.0,309.0,0.0,2.0,827.0,40.0,4322.0,0.0,0.0,2188.0
136,MSitAE-MARCH-2024,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9145.0,1013.0,7905.0,378.0,1.0,1208.0,4633.0,0.0,262.0,157.0,0.0,31.0,1421.0,9.0,3801.0,0.0,0.0,2759.0
137,MSitAE-MARCH-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12492.0,2297.0,0.0,847.0,0.0,0.0,4886.0,20.0,0.0,0.0,0.0,0.0,780.0,0.0,2646.0,3.0,0.0,802.0
138,MSitAE-MARCH-2024,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10903.0,756.0,6467.0,0.0,0.0,0.0,4114.0,0.0,326.0,0.0,0.0,0.0,135.0,32.0,2631.0,0.0,0.0,263.0
139,MSitAE-MARCH-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13691.0,0.0,5528.0,10.0,0.0,0.0,4596.0,0.0,0.0,7.0,0.0,0.0,438.0,565.0,1473.0,0.0,0.0,125.0
140,MSitAE-MARCH-2024,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11030.0,0.0,5857.0,18.0,0.0,136.0,4186.0,0.0,549.0,6.0,0.0,3.0,739.0,107.0,3535.0,0.0,1.0,419.0
141,MSitAE-MARCH-2024,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12008.0,0.0,9825.0,468.0,0.0,1.0,4279.0,0.0,2.0,104.0,0.0,0.0,798.0,151.0,2631.0,0.0,0.0,1762.0
142,MSitAE-MARCH-2024,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25891.0,0.0,9136.0,0.0,0.0,0.0,11273.0,0.0,161.0,0.0,0.0,0.0,1496.0,621.0,7384.0,0.0,397.0,1614.0
143,MSitAE-MARCH-2024,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8044.0,0.0,2978.0,390.0,0.0,269.0,4676.0,0.0,0.0,0.0,0.0,0.0,575.0,113.0,2519.0,0.0,0.0,594.0
144,MSitAE-MARCH-2024,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12751.0,158.0,494.0,0.0,0.0,130.0,5240.0,0.0,1.0,0.0,0.0,1.0,858.0,46.0,4223.0,4.0,0.0,1148.0
145,MSitAE-MARCH-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9525.0,0.0,5057.0,145.0,0.0,735.0,3064.0,0.0,219.0,16.0,0.0,0.0,1935.0,98.0,3444.0,0.0,0.0,2060.0
146,MSitAE-MARCH-2024,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13355.0,0.0,3809.0,0.0,0.0,0.0,4101.0,0.0,1.0,0.0,0.0,0.0,823.0,174.0,3715.0,0.0,471.0,1218.0
147,MSitAE-MARCH-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17985.0,713.0,13073.0,51.0,0.0,43.0,7158.0,0.0,214.0,16.0,0.0,0.0,1710.0,371.0,3822.0,0.0,0.0,1195.0
148,MSitAE-MARCH-2024,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9405.0,0.0,0.0,45.0,0.0,0.0,3408.0,0.0,0.0,16.0,0.0,0.0,723.0,260.0,2876.0,0.0,0.0,1912.0
149,MSitAE-MARCH-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10655.0,0.0,10715.0,0.0,0.0,0.0,6921.0,0.0,1507.0,0.0,0.0,0.0,1135.0,919.0,4411.0,0.0,0.0,1229.0
150,MSitAE-MARCH-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8393.0,0.0,8392.0,0.0,0.0,504.0,3228.0,0.0,548.0,0.0,0.0,0.0,1017.0,44.0,3984.0,0.0,0.0,570.0
151,MSitAE-MARCH-2024,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9645.0,0.0,7211.0,13.0,0.0,484.0,4609.0,0.0,37.0,7.0,0.0,1.0,249.0,37.0,3297.0,0.0,101.0,305.0
152,MSitAE-MARCH-2024,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15724.0,2012.0,290.0,530.0,0.0,0.0,8164.0,78.0,6.0,280.0,0.0,0.0,823.0,503.0,4145.0,0.0,0.0,3874.0
153,MSitAE-MARCH-2024,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12327.0,0.0,4326.0,282.0,0.0,105.0,5210.0,0.0,274.0,79.0,0.0,0.0,1038.0,476.0,2970.0,0.0,189.0,1442.0
154,MSitAE-MARCH-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10819.0,0.0,2379.0,102.0,0.0,504.0,6335.0,0.0,401.0,32.0,0.0,7.0,487.0,844.0,2990.0,0.0,52.0,2307.0
155,MSitAE-MARCH-2024,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0
156,MSitAE-MARCH-2024,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12195.0,3881.0,7240.0,0.0,0.0,366.0,4572.0,17.0,657.0,0.0,0.0,0.0,624.0,108.0,4283.0,0.0,0.0,1185.0
157,MSitAE-MARCH-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,MSitAE-MARCH-2024,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
159,MSitAE-MARCH-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25521.0,924.0,18063.0,0.0,0.0,0.0,10915.0,34.0,1053.0,0.0,0.0,0.0,1076.0,1472.0,5272.0,0.0,0.0,1151.0
160,MSitAE-MARCH-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5682.0,264.0,20.0,527.0,0.0,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,336.0,46.0,1630.0,0.0,0.0,592.0
161,MSitAE-MARCH-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6694.0,0.0,1354.0,11.0,0.0,0.0,2357.0,0.0,0.0,1.0,0.0,0.0,340.0,161.0,2418.0,0.0,0.0,673.0
162,MSitAE-MARCH-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6214.0,0.0,11738.0,0.0,0.0,0.0,3563.0,0.0,659.0,0.0,0.0,0.0,455.0,649.0,2116.0,0.0,57.0,1062.0
163,MSitAE-MARCH-2024,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14639.0,0.0,12266.0,42.0,0.0,0.0,8325.0,0.0,1777.0,8.0,0.0,0.0,1105.0,776.0,3717.0,0.0,0.0,1386.0
164,MSitAE-MARCH-2024,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9562.0,0.0,0.0,0.0,0.0,0.0,2574.0,0.0,0.0,0.0,0.0,0.0,304.0,364.0,1111.0,0.0,0.0,47.0
165,MSitAE-MARCH-2024,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10269.0,0.0,12670.0,0.0,0.0,0.0,3651.0,0.0,15.0,0.0,0.0,0.0,77.0,1.0,5160.0,0.0,88.0,1320.0
166,MSitAE-MARCH-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,21347.0,0.0,10491.0,392.0,0.0,48.0,8062.0,0.0,9.0,109.0,0.0,2.0,1058.0,428.0,4342.0,0.0,8.0,2284.0
167,MSitAE-MARCH-2024,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
168,MSitAE-MARCH-2024,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,10088.0,0.0,2555.0,940.0,0.0,1124.0,3054.0,0.0,34.0,0.0,0.0,0.0,210.0,0.0,3794.0,0.0,0.0,533.0
169,MSitAE-MARCH-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14571.0,1140.0,10774.0,1125.0,0.0,0.0,7225.0,168.0,876.0,255.0,0.0,0.0,1793.0,421.0,2916.0,0.0,0.0,499.0
170,MSitAE-MARCH-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,25564.0,3414.0,12307.0,2965.0,414.0,854.0,12133.0,110.0,858.0,1393.0,8.0,119.0,3891.0,620.0,5783.0,195.0,166.0,464.0
171,MSitAE-MARCH-2024,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0
172,MSitAE-MARCH-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0.0,0.0,2349.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,MSitAE-MARCH-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,MSitAE-MARCH-2024,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0.0,0.0,3493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,MSitAE-MARCH-2024,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,2384.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,MSitAE-MARCH-2024,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,19364.0,0.0,8638.0,0.0,0.0,0.0,8200.0,0.0,354.0,0.0,0.0,0.0,1016.0,751.0,4012.0,0.0,0.0,592.0
177,MSitAE-MARCH-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9144.0,0.0,3209.0,1072.0,0.0,0.0,2383.0,0.0,0.0,130.0,0.0,0.0,402.0,746.0,2640.0,0.0,0.0,678.0
178,MSitAE-MARCH-2024,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7941.0,0.0,3287.0,48.0,0.0,36.0,3974.0,0.0,387.0,16.0,0.0,5.0,460.0,654.0,2267.0,0.0,109.0,747.0
179,MSitAE-MARCH-2024,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9537.0,0.0,7107.0,467.0,0.0,1166.0,2988.0,0.0,1053.0,83.0,0.0,0.0,414.0,798.0,2440.0,0.0,0.0,1110.0
180,MSitAE-MARCH-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33705.0,268.0,1422.0,79.0,0.0,231.0,14326.0,0.0,11.0,22.0,0.0,3.0,2462.0,2220.0,11156.0,0.0,0.0,4739.0
181,MSitAE-MARCH-2024,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,3837.0,0.0,0.0,210.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,MSitAE-MARCH-2024,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8050.0,0.0,3087.0,149.0,0.0,181.0,4332.0,0.0,67.0,52.0,0.0,9.0,705.0,587.0,2102.0,0.0,0.0,1788.0
183,MSitAE-MARCH-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,15829.0,0.0,0.0,0.0,0.0,0.0,5324.0,0.0,0.0,0.0,0.0,0.0,707.0,926.0,4862.0,0.0,0.0,354.0
184,MSitAE-MARCH-2024,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,18465.0,0.0,7972.0,386.0,0.0,0.0,6876.0,0.0,420.0,64.0,0.0,0.0,591.0,344.0,7529.0,0.0,0.0,609.0
185,MSitAE-MARCH-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7863.0,0.0,834.0,76.0,0.0,0.0,2285.0,0.0,0.0,0.0,0.0,0.0,551.0,398.0,2217.0,0.0,0.0,632.0
